student_id,activity,estimated_gain,observed_activity,observed_gain
10089,Concept Review,2.65131303082097,Advanced Practice,3.4
10089,Practice Questions,3.38522977207873,Advanced Practice,3.4
10089,Application Exercise,3.465869860497505,Advanced Practice,3.4
10089,Critical Thinking Activity,3.428958860837516,Advanced Practice,3.4
10089,Advanced Practice,3.320590267971202,Advanced Practice,3.4
10090,Concept Review,4.706205885483627,Practice Questions,2.75
10090,Practice Questions,4.1104301313113,Practice Questions,2.75
10090,Application Exercise,4.525780011153737,Practice Questions,2.75
10090,Critical Thinking Activity,4.496257492773289,Practice Questions,2.75
10090,Advanced Practice,4.18202978041761,Practice Questions,2.75
10091,Concept Review,6.305094182539866,Practice Questions,5.63
10091,Practice Questions,6.159458739113193,Practice Questions,5.63
10091,Application Exercise,7.350213422644064,Practice Questions,5.63
10091,Critical Thinking Activity,6.321015526320635,Practice Questions,5.63
10091,Advanced Practice,6.143658344242378,Practice Questions,5.63
10092,Concept Review,2.8521690587853263,Critical Thinking Activity,5.2
10092,Practice Questions,2.4400508128423297,Critical Thinking Activity,5.2
10092,Application Exercise,3.412536728962806,Critical Thinking Activity,5.2
10092,Critical Thinking Activity,3.0329295111289953,Critical Thinking Activity,5.2
10092,Advanced Practice,3.2338014554743744,Critical Thinking Activity,5.2
10093,Concept Review,5.192648913718946,Concept Review,5.45
10093,Practice Questions,4.440223046177531,Concept Review,5.45
10093,Application Exercise,4.35441569162203,Concept Review,5.45
10093,Critical Thinking Activity,4.8539593694582805,Concept Review,5.45
10093,Advanced Practice,4.8264661686921055,Concept Review,5.45
10094,Concept Review,4.649332415688165,Concept Review,4.75
10094,Practice Questions,4.497120353443094,Concept Review,4.75
10094,Application Exercise,4.928527837277599,Concept Review,4.75
10094,Critical Thinking Activity,4.610903228204663,Concept Review,4.75
10094,Advanced Practice,4.597584720636801,Concept Review,4.75
10095,Concept Review,2.4834275890037505,Advanced Practice,5.78
10095,Practice Questions,2.9704406478984406,Advanced Practice,5.78
10095,Application Exercise,3.988547927432038,Advanced Practice,5.78
10095,Critical Thinking Activity,3.2835552472320453,Advanced Practice,5.78
10095,Advanced Practice,3.05021987382902,Advanced Practice,5.78
10096,Concept Review,5.691113489050945,Critical Thinking Activity,3.42
10096,Practice Questions,5.35934472767659,Critical Thinking Activity,3.42
10096,Application Exercise,6.556713964010989,Critical Thinking Activity,3.42
10096,Critical Thinking Activity,5.111577754926376,Critical Thinking Activity,3.42
10096,Advanced Practice,5.571172062317005,Critical Thinking Activity,3.42
10097,Concept Review,4.735605324566857,Concept Review,4.17
10097,Practice Questions,5.575633781854808,Concept Review,4.17
10097,Application Exercise,6.220111261835417,Concept Review,4.17
10097,Critical Thinking Activity,5.565303565817068,Concept Review,4.17
10097,Advanced Practice,5.766344165130905,Concept Review,4.17
10098,Concept Review,5.090898962341849,Concept Review,7.87
10098,Practice Questions,4.697755261684315,Concept Review,7.87
10098,Application Exercise,5.273540839380879,Concept Review,7.87
10098,Critical Thinking Activity,5.128005710511539,Concept Review,7.87
10098,Advanced Practice,4.926968980237602,Concept Review,7.87
10099,Concept Review,5.014406231756835,Critical Thinking Activity,4.98
10099,Practice Questions,4.725013432291564,Critical Thinking Activity,4.98
10099,Application Exercise,5.46694794368338,Critical Thinking Activity,4.98
10099,Critical Thinking Activity,5.221673992085188,Critical Thinking Activity,4.98
10099,Advanced Practice,5.078372828978448,Critical Thinking Activity,4.98
10100,Concept Review,4.809671338772246,Critical Thinking Activity,4.37
10100,Practice Questions,4.963221371839918,Critical Thinking Activity,4.37
10100,Application Exercise,4.985999406686467,Critical Thinking Activity,4.37
10100,Critical Thinking Activity,4.492596872413371,Critical Thinking Activity,4.37
10100,Advanced Practice,4.58675604938609,Critical Thinking Activity,4.37
10101,Concept Review,2.7176349755107534,Application Exercise,1.63
10101,Practice Questions,2.853004956320291,Application Exercise,1.63
10101,Application Exercise,2.804054034970691,Application Exercise,1.63
10101,Critical Thinking Activity,3.008992548724569,Application Exercise,1.63
10101,Advanced Practice,3.1500381232216803,Application Exercise,1.63
10102,Concept Review,3.789627996769583,Advanced Practice,4.93
10102,Practice Questions,4.372932726777086,Advanced Practice,4.93
10102,Application Exercise,5.637484927717813,Advanced Practice,4.93
10102,Critical Thinking Activity,3.6017647667996386,Advanced Practice,4.93
10102,Advanced Practice,4.3841420970346,Advanced Practice,4.93
10103,Concept Review,5.3276094947741575,Critical Thinking Activity,6.52
10103,Practice Questions,5.287479742950697,Critical Thinking Activity,6.52
10103,Application Exercise,5.603682971909619,Critical Thinking Activity,6.52
10103,Critical Thinking Activity,5.612088920364477,Critical Thinking Activity,6.52
10103,Advanced Practice,5.486985312596786,Critical Thinking Activity,6.52
10104,Concept Review,5.072619224085867,Advanced Practice,3.21
10104,Practice Questions,5.4306726042307965,Advanced Practice,3.21
10104,Application Exercise,6.192591656594208,Advanced Practice,3.21
10104,Critical Thinking Activity,5.466287385062726,Advanced Practice,3.21
10104,Advanced Practice,4.905993146620265,Advanced Practice,3.21
10105,Concept Review,5.556428835959987,Concept Review,5.08
10105,Practice Questions,4.860458902863371,Concept Review,5.08
10105,Application Exercise,5.458882748750899,Concept Review,5.08
10105,Critical Thinking Activity,5.491766748894653,Concept Review,5.08
10105,Advanced Practice,5.509000788737934,Concept Review,5.08
10106,Concept Review,5.132387753410798,Practice Questions,4.83
10106,Practice Questions,5.111831599701992,Practice Questions,4.83
10106,Application Exercise,5.776375776825326,Practice Questions,4.83
10106,Critical Thinking Activity,5.368401988221749,Practice Questions,4.83
10106,Advanced Practice,5.3036870527298925,Practice Questions,4.83
10107,Concept Review,4.279608213338454,Critical Thinking Activity,4.71
10107,Practice Questions,4.6108716462764,Critical Thinking Activity,4.71
10107,Application Exercise,5.455305834466152,Critical Thinking Activity,4.71
10107,Critical Thinking Activity,4.4967596613509935,Critical Thinking Activity,4.71
10107,Advanced Practice,4.337936437158872,Critical Thinking Activity,4.71
10108,Concept Review,3.9317165094469306,Critical Thinking Activity,3.09
10108,Practice Questions,4.4114276437139885,Critical Thinking Activity,3.09
10108,Application Exercise,4.884276836743334,Critical Thinking Activity,3.09
10108,Critical Thinking Activity,4.5170931305667885,Critical Thinking Activity,3.09
10108,Advanced Practice,4.554933466629973,Critical Thinking Activity,3.09
10109,Concept Review,3.5706258352225513,Application Exercise,6.42
10109,Practice Questions,3.839052679966406,Application Exercise,6.42
10109,Application Exercise,4.664531786182827,Application Exercise,6.42
10109,Critical Thinking Activity,4.401253099128181,Application Exercise,6.42
10109,Advanced Practice,4.688284314167441,Application Exercise,6.42
10110,Concept Review,4.164048391900508,Application Exercise,5.66
10110,Practice Questions,4.07916505689659,Application Exercise,5.66
10110,Application Exercise,3.562538744926197,Application Exercise,5.66
10110,Critical Thinking Activity,3.971711461392475,Application Exercise,5.66
10110,Advanced Practice,3.6691883144614446,Application Exercise,5.66
10111,Concept Review,2.1844351622551317,Critical Thinking Activity,2.59
10111,Practice Questions,3.785526524095042,Critical Thinking Activity,2.59
10111,Application Exercise,3.604052121412443,Critical Thinking Activity,2.59
10111,Critical Thinking Activity,2.5926796994335284,Critical Thinking Activity,2.59
10111,Advanced Practice,3.2110374291858808,Critical Thinking Activity,2.59
10112,Concept Review,4.52535226285002,Critical Thinking Activity,4.41
10112,Practice Questions,4.489015885091801,Critical Thinking Activity,4.41
10112,Application Exercise,5.690406193487518,Critical Thinking Activity,4.41
10112,Critical Thinking Activity,4.954388969586002,Critical Thinking Activity,4.41
10112,Advanced Practice,4.909202474788729,Critical Thinking Activity,4.41
10113,Concept Review,4.423590886538728,Concept Review,3.99
10113,Practice Questions,3.5621003438701346,Concept Review,3.99
10113,Application Exercise,3.3873235583792347,Concept Review,3.99
10113,Critical Thinking Activity,3.920323501917456,Concept Review,3.99
10113,Advanced Practice,3.85288850897338,Concept Review,3.99
10114,Concept Review,3.7229234566507374,Application Exercise,3.43
10114,Practice Questions,4.623192451335061,Application Exercise,3.43
10114,Application Exercise,5.273176005781371,Application Exercise,3.43
10114,Critical Thinking Activity,4.597161062249121,Application Exercise,3.43
10114,Advanced Practice,4.548653695729545,Application Exercise,3.43
10115,Concept Review,1.501909730102355,Advanced Practice,1.04
10115,Practice Questions,1.520094437377189,Advanced Practice,1.04
10115,Application Exercise,2.50002407505925,Advanced Practice,1.04
10115,Critical Thinking Activity,1.9518122494862653,Advanced Practice,1.04
10115,Advanced Practice,1.8302958981094262,Advanced Practice,1.04
10116,Concept Review,4.322458694524671,Practice Questions,4.07
10116,Practice Questions,4.062035469309869,Practice Questions,4.07
10116,Application Exercise,5.065138033728061,Practice Questions,4.07
10116,Critical Thinking Activity,4.3658288609002955,Practice Questions,4.07
10116,Advanced Practice,4.6337325628773876,Practice Questions,4.07
10117,Concept Review,3.7873451186844465,Advanced Practice,6.5
10117,Practice Questions,4.523204320039012,Advanced Practice,6.5
10117,Application Exercise,5.464602272826426,Advanced Practice,6.5
10117,Critical Thinking Activity,4.616711856866872,Advanced Practice,6.5
10117,Advanced Practice,4.062286353609282,Advanced Practice,6.5
10118,Concept Review,0.20059534784589106,Advanced Practice,2.5
10118,Practice Questions,1.6655284307462779,Advanced Practice,2.5
10118,Application Exercise,1.8191752416577014,Advanced Practice,2.5
10118,Critical Thinking Activity,0.4135498132473119,Advanced Practice,2.5
10118,Advanced Practice,0.8972742943107272,Advanced Practice,2.5
10119,Concept Review,4.05512483232617,Critical Thinking Activity,6.07
10119,Practice Questions,4.272294228069439,Critical Thinking Activity,6.07
10119,Application Exercise,4.950643899624508,Critical Thinking Activity,6.07
10119,Critical Thinking Activity,4.670811596302283,Critical Thinking Activity,6.07
10119,Advanced Practice,4.581469881598312,Critical Thinking Activity,6.07
10120,Concept Review,3.5357873077576656,Practice Questions,3.39
10120,Practice Questions,2.669641002485485,Practice Questions,3.39
10120,Application Exercise,3.526539987365567,Practice Questions,3.39
10120,Critical Thinking Activity,3.342951172721075,Practice Questions,3.39
10120,Advanced Practice,3.1230596059618003,Practice Questions,3.39
10121,Concept Review,6.167828120251022,Concept Review,5.04
10121,Practice Questions,6.1029748144487685,Concept Review,5.04
10121,Application Exercise,6.580141409638206,Concept Review,5.04
10121,Critical Thinking Activity,6.573989917730727,Concept Review,5.04
10121,Advanced Practice,6.832146565315915,Concept Review,5.04
10122,Concept Review,6.154879217564785,Concept Review,6.26
10122,Practice Questions,6.203746820736107,Concept Review,6.26
10122,Application Exercise,6.509028773886297,Concept Review,6.26
10122,Critical Thinking Activity,6.132145172165135,Concept Review,6.26
10122,Advanced Practice,6.118876321697471,Concept Review,6.26
10123,Concept Review,4.277042710928889,Practice Questions,5.55
10123,Practice Questions,4.085688936337153,Practice Questions,5.55
10123,Application Exercise,5.34350152027897,Practice Questions,5.55
10123,Critical Thinking Activity,3.942259135219098,Practice Questions,5.55
10123,Advanced Practice,4.32328086741313,Practice Questions,5.55
10124,Concept Review,2.6089781987903375,Application Exercise,1.92
10124,Practice Questions,3.1629726638086275,Application Exercise,1.92
10124,Application Exercise,3.4342744622226817,Application Exercise,1.92
10124,Critical Thinking Activity,3.47247454439479,Application Exercise,1.92
10124,Advanced Practice,3.802279256416278,Application Exercise,1.92
10125,Concept Review,6.0858230556551325,Concept Review,7.69
10125,Practice Questions,6.26632586236977,Concept Review,7.69
10125,Application Exercise,6.837880632918697,Concept Review,7.69
10125,Critical Thinking Activity,6.390312359066198,Concept Review,7.69
10125,Advanced Practice,6.531954364902374,Concept Review,7.69
10126,Concept Review,4.924600208077192,Application Exercise,8.85
10126,Practice Questions,5.016751102320351,Application Exercise,8.85
10126,Application Exercise,6.04273922435553,Application Exercise,8.85
10126,Critical Thinking Activity,5.770546243975726,Application Exercise,8.85
10126,Advanced Practice,5.451306277236727,Application Exercise,8.85
10127,Concept Review,1.2606164517742382,Advanced Practice,3.06
10127,Practice Questions,1.5376764712990134,Advanced Practice,3.06
10127,Application Exercise,1.8694715983821095,Advanced Practice,3.06
10127,Critical Thinking Activity,1.4086397141251155,Advanced Practice,3.06
10127,Advanced Practice,1.283106504725922,Advanced Practice,3.06
10128,Concept Review,2.7958320777633334,Advanced Practice,5.9
10128,Practice Questions,3.54006686194714,Advanced Practice,5.9
10128,Application Exercise,4.657449528936855,Advanced Practice,5.9
10128,Critical Thinking Activity,3.7520246707774256,Advanced Practice,5.9
10128,Advanced Practice,3.797006926810777,Advanced Practice,5.9
10129,Concept Review,4.822419524047664,Concept Review,5.45
10129,Practice Questions,4.948846006089517,Concept Review,5.45
10129,Application Exercise,5.211419627476516,Concept Review,5.45
